index,zh,en,count,github-repository,status,stargazers_count,forks_count,subscribers_count,pushed_at,created_at,updated_at,license,desc
0,（美国）宾夕法尼亚州立大学,Pennsylvania State University,1/1,[cafeclimber/typst-psu](https://github.com/cafeclimber/typst-psu),1,1,0,1,2023-04-24,2023-04-24,2023-07-06, ,Typst template for Penn State University theses / dissertations
