index,zh,en,count,github-repository,status,stargazers_count,forks_count,subscribers_count,pushed_at,created_at,updated_at,license,desc
0,（美国）明尼苏达大学,University of Minnesota,1/1,[neyhartj/umn_thesis](https://github.com/neyhartj/umn_thesis),1,1,0,2,2019-11-20,2019-11-19,2019-12-05,MIT,A bookdown template for compiling a thesis in R Markdown for the University of Minnesota
