序号,中文名,英文名,合计,GitHub仓库,已归档,已荒废,Star数,Fork数,最新推送,创建时间,许可证,说明
0,（美国）明尼苏达大学,University of Minnesota,1/0/1,[neyhartj/umn_thesis](https://github.com/neyhartj/umn_thesis), ,🔒️,1,0,2019-11-20,2019-11-19,MIT,A bookdown template for compiling a thesis in R Markdown for the University of Minnesota
