序号,合计,GitHub仓库,已归档,已荒废,Star数,Fork数,最新推送,创建时间,许可证,说明
0,1/0/0,[typst/templates](https://github.com/typst/templates), , ,151,13,2024-03-15,2023-03-27,MIT-0,Templates that are directly maintained by the Typst team.
