序号,中文名,英文名,合计,GitHub仓库,已归档,已荒废,Star数,Fork数,最新推送,创建时间,许可证,说明
0,（美国）宾夕法尼亚州立大学,Pennsylvania State University,1/0/0,[cafeclimber/typst-psu](https://github.com/cafeclimber/typst-psu), , ,1,0,2023-04-24,2023-04-24, ,Typst template for Penn State University theses / dissertations
